concept_id,name,datatype_id,
127313,Rubella Encephalitis,4,
127314,Rubella Contact,4,
127315,Rubella Arthritis,4,
127316,Rubbing Alcohol Causing Toxic Effect,4,
127317,Rowley-Rosenberg Syndrome,4,
127318,Roussy-Levy Syndrome,4,
127319,Round Window Fistula,4,
127320,Round Hole of Retina without Detachment,4,
127321,Round Cell Liposarcoma,4,
127322,Rotor Syndrome,4,
127323,Rothmund-Thomson Syndrome,4,
127324,Rotavirus Infection of Children,4,
127325,Rotational Nystagmus,4,
127326,Rotation of Tooth,4,
127327,Rotary Nystagmus,4,
127328,Ross River Fever,4,
127329,Roseolar Erythema,4,
127330,Rosacea Conjunctivitis,4,
127331,Rosacea,4,
127332,Root Work,4,
127333,Romano-Ward Syndrome,4,
127334,Rolandic Vein Occlusion Syndrome,4,
127335,Rokitansky Sequence,4,
127336,Roger's Disease,4,
127337,Rodenticide Poisoning,4,
127338,Rocio Virus Disease,4,
127339,Robinson Nail Dystrophy-Deafness Syndrome,4,
127340,Foetal Face Syndrome,4,
127341,Robin Sequence,4,
127342,Roberts-SC Phocomelia Syndrome,4,
127343,Robert's Pelvis,4,
127344,Ritual Abrasion of Teeth,4,
127345,Rio Bravo Fever,4,
127346,Ring-Like Corneal Dystrophy,4,
127347,Ring Staphyloma,4,
127348,Ring Scotoma,4,
127349,Ring Corneal Ulcer,4,
127350,Ring Chromosome 9 Syndrome,4,
127351,Ring Chromosome 4 Syndrome,4,
127352,Ring Chromosome 22 Syndrome,4,
127353,Ring Chromosome 21 Syndrome,4,
127354,Ring Chromosome 20 Syndrome,4,
127355,Ring Chromosome 18 Syndrome,4,
127356,Ring Chromosome 11 Syndrome,4,
127357,Ring Chromosome 10 Syndrome,4,
127358,Ring Chromosome 1 Syndrome,4,
127359,Riley-Smith Syndrome,4,
127360,Riley-Shwachman Syndrome,4,
127361,Rigor,4,
127362,Rigid Perineum Affecting Pregnancy,4,
127363,Rigid Pelvic Floor Affecting Pregnancy,4,
127364,Rigid Cervix Uteri Affecting Pregnancy,4,
127365,Right-Left Disorientation,4,
127366,Right Ventricular Hypertrophy,4,
127367,Right Ventricular Failure,4,
127368,Right Upper Quadrant Pain,4,
127369,"Right Hemisphere, Cerebral Infarction",4,
127370,Right Main Coronary Artery Thrombosis,4,
127371,Right Lower Quadrant Pain,4,
127372,Right Iliac Fossa Mass,4,
127373,Right Homonymous Hemianopsia,4,
127374,Right Hemiparesis,4,
127375,Right Heart Failure Secondary to Left Heart Failure,4,
127376,Right Heart Failure,4,
127377,"Right Bundle Branch Block, Posterior Fascicular Block and Incomplete Left Bundle Branch Block",4,
127378,"Right Bundle Branch Block, Posterior Fascicular Block and Incomplete Anterior Fascicular Block",4,
127379,"Right Bundle Branch Block, Anterior Fascicular Block and Posterior Fascicular Block",4,
127380,"Right Bundle Blanch Block, Anterior Fascicular Block and Incomplete Posterior Fascicular Block",4,
127381,"Right Bundle Branch Block, Anterior Fascicular Block and Incomplete Left Bundle Branch Block",4,
127382,Right Bundle Branch Block with Left Bundle Branch Block,4,
127383,Right Bundle Branch Block and Left Posterior Fascicular Block,4,
127384,Right Bundle Branch Block and Incomplete Left Bundle Branch Block,4,
127385,Right Bundle Branch Block,4,
127386,"Right Branch Block, Incomplete Anterior Fascicular Block and Incomplete Posterior Fascicular Block",4,
127387,Right Aortic Arch,4,
127388,Rifampin Overdose,4,
127389,Riehl's Melanosis,4,
127390,Rieger Syndrome,4,
127391,Rieger Eye Malformation Sequence,4,
127392,Riedel's Thyroiditis,4,
127393,Rickettsialpox,4,
127394,RICKETS,4,
127395,Ricin Poisoning,4,
127396,Rice Bodies of Knee Joint,4,
127397,Rice Bodies in Knee,4,
127398,Ribose-Phosphate Pyrophosphokinase Overactivity,4,
127399,Rib Pain,4,
127400,Rhythm Method of Contraception,4,
127401,Rhinosporidiosis,4,
127402,Rhinoscleroma,4,
127403,Rhinophyma,4,
127404,Rhinophycomycosis due to Entomophthora Coronata,4,
127405,Rhinolith,4,
127406,Rhinitis Medicamentosa,4,
127407,Rhinencephalic Epilepsy,4,
127409,Rheumatoid Scleritis,4,
127410,Rheumatoid Pneumoconiosis,4,
127411,Rheumatoid Lung Disease,4,
127412,Rheumatoid Fibrosing Alveolitis,4,
127413,Rheumatoid Episcleritis,4,
127414,Rheumatoid Carditis,4,
127415,Rheumatoid Arthritis with Organ / System Involvement,4,
127417,Rheumatoid arthritis,4,
127418,Rheumatoid Arteritis,4,
127419,Rheumatoid Aortitis,4,
127421,Rheumatic Tricuspid Valve Stenosis,4,
127422,Rheumatic Tricuspid Valve Regurgitation,4,
127423,Rheumatic Tricuspid Valve Failure,4,
127424,Rheumatic Tricuspid Stenosis and Insufficiency,4,
127425,Rheumatic Pulmonary Valve Stenosis with Insufficiency,4,
127426,Rheumatic Pulmonary Valve Stenosis,4,
127427,Rheumatic Pulmonary Valve Insufficiency,4,
127428,Rheumatic Pulmonary Valve Failure,4,
127429,Rheumatic Pneumonia,4,
127430,Rheumatic Pericarditis,4,
127431,Rheumatic Myocarditis,4,
127432,Rheumatic Mitral Valve Stenosis and Aortic Valve Insufficiency,4,
127433,Rheumatic Mitral Valve Insufficiency and Aortic Valve Stenosis,4,
127434,Rheumatic Mitral Valve Failure,4,
127435,Rheumatic Mitral Valve and Aortic Valve Stenosis,4,
127436,Rheumatic Mitral Stenosis with Regurgitation,4,
127437,Rheumatic Mitral Stenosis,4,
127438,Rheumatic Mitral Regurgitation,4,
127439,Rheumatic Mitral and Aortic Valve Regurgitation,4,
127440,Rheumatic Left Ventricular Failure,4,
127441,Rheumatic Joint Disease,4,
127442,Rheumatic Heart Valve Stenosis with Insufficiency,4,
127443,Rheumatic Heart Valve Stenosis,4,
127444,Rheumatic Heart Valve Regurgitation,4,
127445,Rheumatic Heart Valve Failure,4,
127446,Rheumatic Nodule,4,
127447,Rheumatic fever,4,
127448,Rheumatic Disease of Tricuspid Valve,4,
127449,Rheumatic Disease of Pulmonary Valve,4,
127450,Rheumatic Disease of Mitral Valve,4,
127451,Rheumatic Disease of Aortic Valve,4,
127452,Rheumatic Chorea with Heart Involvement,4,
127453,Rheumatic Chorea,4,
127454,Rheumatic Aortic Stenosis with Regurgitation,4,
127455,Rheumatic Aortic Stenosis,4,
127456,Rheumatic Aortic Regurgitation,4,
127457,Rheumatic Adherent Pericardium,4,
127458,Rhesus Isoimmunization with Antenatal Problem,4,
127459,Rhesus isoimmunization unspecified,4,
127460,Rhesus Isoimmunization Affecting Pregnancy,4,
127461,Rhesus Isoimmunization - Delivered,4,
127463,Rhegmatogenous Retinal Detachment,4,
127466,Embryonal Rhabdomyosarcoma,4,
127467,Rhabdomyoma,4,
127468,Rhabdomyolysis,4,
127469,Rh Incompatibility Reaction,4,
127470,Rh Deficiency Syndrome,4,
127471,Reversed Peristalsis,4,
127472,Reverse Position of Adjacent Teeth,4,
127474,Retroverted Incarcerated Gravid Uterus with Postnatal Complication,4,
127475,Retroverted Incarcerated Gravid Uterus with Antenatal Problem,4,
127476,Retroverted Incarcerated Gravid Uterus - Delivered with Postnatal Complication,4,
127477,Retroverted Incarcerated Gravid Uterus - Delivered,4,
127478,Retroverted Incarcerated Gravid Uterus,4,
127479,Retroversion of Uterus,4,
127480,Retrosternal Thyroid Gland,4,
127481,Retrosternal Pain,4,
127482,Retrosphenoidal Space Syndrome,4,
127483,Retropulsion Petit Mal,4,
127484,Retropharyngeal Abscess,4,
127486,Retroperitoneal Xanthogranuloma,4,
127488,Retroperitoneal Sarcoma,4,
127489,Retroperitoneal Mass,4,
127490,Retroperitoneal Infection,4,
127491,Retroperitoneal Hernia with Obstruction,4,
127492,Retroperitoneal Hernia with Gangrene,4,
127493,Retroperitoneal Hernia,4,
127494,Retroperitoneal Hemorrhage,4,
127495,Retroperitoneal Hematoma,4,
127496,Retroperitoneal Fibrosis,4,
127497,Retroperitoneal Abscess,4,
127498,Retromammary Mastitis Associated with Childbirth,4,
127499,Retromammary Mastitis,4,
127500,Retromammary Abscess Associated with Childbirth,4,
127501,Retroileal Appendicitis,4,
127502,Retrograde Menstruation,4,
127503,Retrograde Ejaculation,4,
127504,Retrograde Amnesia,4,
127505,Retroflexed Uterus,4,
127506,Retrocaecal Hernia,4,
127507,Retrocaecal Appendicitis,4,
127508,Retrocaecal Abscess,4,
127509,Retrocaval Ureter,4,
127510,Retrobulbar Foreign Body,4,
127511,Retraction Ring Dystocia,4,
127512,Retraction of Mediastinum,4,
127513,Retraction of Eyelid,4,
127514,Retraction Nystagmus,4,
127516,Retractile Testis,4,
127517,Retractile Mesenteritis,4,
127518,"Retracted Nipple in Pregnancy, the Puerperium or Lactation with Postnatal Complication",4,
127519,"Retracted Nipple in Pregnancy, the Puerperium or Lactation with Antenatal Complication",4,
127520,"Retracted Nipple in Pregnancy, the Puerperium or Lactation - Delivered with Postnatal Complication",4,
127521,"Retracted Nipple in Pregnancy, the Puerperium or Lactation - Delivered",4,
127522,Retracted Nipple Associated with Childbirth,4,
127523,Retinoschisis and Retinal Cysts,4,
127524,Retinoschisis,4,
127525,Retinopathy of Prematurity,4,
127526,Retinoic Acid Embryopathy,4,
127527,Retinoblastoma,4,
127528,Retinitis Pigmentosa-Deafness-Ataxia Syndrome,4,
127529,Retinitis Pigmentosa-Deafness Syndrome,4,
127530,Pigmentary Retinopathy,4,
127531,Retinitis Pigmentosa,4,
127532,Retinitis,4,
127533,Retinal Venous Engorgement,4,
127534,Retinal Vasculitis,4,
127535,Retinal Vascular Occlusion,4,
127536,Retinal Varices,4,
127537,Retinal Telangiectasia,4,
127538,Retinal Tear,4,
127539,Retinal Scar,4,
127540,Retinal Pigment Epithelial Detachment,4,
127541,Retinal Pigmentation,4,
127542,Retinal Phlebitis,4,
127544,Retinal Neovascularization,4,
127545,Retinal Migraine,4,
127546,Intraretinal Microvascular Abnormality,4,
127548,Retinal Microaneurysm,4,
127549,Retinal Lattice Degeneration,4,
127550,Retinal Ischaemia,4,
127551,Retinal Hemorrhage,4,
127552,Retinal Haemangioblastomatosis,4,
127553,Retinal Endarteritis,4,
127554,Retinal Edema,4,
127555,Retinal Dystrophy in Cerebroretinal Lipidosis,4,
127557,Retinal Drusen,4,
127558,Retinal Dialysis,4,
127560,Retinal Detachment with Retinal Defect,4,
127562,Retinal Defects without Detachment,4,
127563,Retinal Defect,4,
127564,Retinal Artery Occlusion,4,
127565,Retinal Arteritis,4,
127566,Reticulosarcoma of Spleen,4,
127567,Reticulosarcoma of Lymph Nodes of Multiple Sites,4,
127568,Reticulosarcoma of Lymph Nodes of Inguinal Region and Lower Limb,4,
127569,"Reticulosarcoma of Lymph Nodes of Head, Face and Neck",4,
127570,Reticulosarcoma of Lymph Nodes of Axilla and Upper Limb,4,
127571,Reticulosarcoma of Intrathoracic Lymph Nodes,4,
127572,Reticulosarcoma of Intrapelvic Lymph Nodes,4,
127573,Reticulosarcoma of Intra-Abdominal Lymph Nodes,4,
127574,Reticulosarcoma,4,
127575,Reticuloendothelial Cytomycosis,4,
127577,Reticular Dysgenesis with Congenital Aleukocytosis,4,
127578,Reticular Dysgenesis,4,
127579,Retention of urine,4,
127581,Retching,4,
127582,Retained Secundines,4,
127584,"Retained Portions of Placenta or Membranes, without Hemorrhage, Delivered, with Mention of Postpartum Complication",4,
127585,Haemorrhage from Retained Portion of Placenta or Membranes,4,
127586,Retained Products of Conception not Following Abortion,4,
127587,Retained Products of Conception Following Abortion,4,
127588,"Retained Placenta, without Hemorrhage",4,
127592,Retained Placenta,4,
127593,Retained Old Foreign Body Following Penetrating Wound of Orbit,4,
127594,Retained Nonmagnetic Intraocular Foreign Body,4,
127595,Retained Nonmagnetic Foreign Body in Vitreous,4,
127596,Retained Nonmagnetic Foreign Body in Posterior Wall of Eye,4,
127597,Retained Nonmagnetic Foreign Body in Multiple Sites of Eye,4,
127598,Retained Nonmagnetic Foreign Body in Lens,4,
127599,Retained Nonmagnetic Foreign Body in Iris and/or Ciliary Body,4,
127600,Retained Nonmagnetic Foreign Body in Anterior Chamber,4,
127601,Haematocolpos,4,
127602,Retained Magnetic Foreign Body in Posterior Wall of Eye,4,
127603,Retained Magnetic Foreign Body in Multiple Sites,4,
127604,Retained Magnetic Foreign Body in Iris and/or Ciliary Body,4,
127605,Retained Magnetic Foreign Body in Anterior Chamber,4,
127606,Retained Foreign Body of Middle Ear,4,
127607,Retained Fetal Tissue,4,
127608,Retained Dental Root,4,
127609,Retained Corpus Luteum,4,
127610,Retained Antrum Syndrome,4,
127611,Restrictive Lung Disease,4,
127612,Restrictive Heart Disease,4,
127613,Restrictive Cardiomyopathy Secondary to Sarcoidosis,4,
127614,Restrictive Cardiomyopathy Secondary to Mucopolysaccharidosis,4,
127615,Restrictive Cardiomyopathy Secondary to Malignancy,4,
127616,Restrictive Cardiomyopathy Secondary to Infiltrations,4,
127617,Restrictive Cardiomyopathy Secondary to Hemochromatosis,4,
127618,Restrictive Cardiomyopathy Secondary to Granulomas,4,
127619,Restrictive Cardiomyopathy Secondary to Glycogen Storage Disease,4,
127620,Restrictive Cardiomyopathy Secondary to Familial Storage Disease,4,
127621,Restrictive Cardiomyopathy Secondary to Endocardial Fibroelastosis,4,
127622,Restrictive Cardiomyopathy Secondary to Amyloidosis,4,
127623,Restlessness,2,
127624,Restless Legs Syndrome,4,
127625,Resting Tremor,4,
127626,Restan Virus Disease,4,
127627,Respiratory Tract Paralysis,4,
127628,Respiratory Tract Haemorrhage,4,
127629,Respiratory Syncytial Virus Pharyngitis,4,
127630,Respiratory Syncytial Virus Laryngotracheobronchitis,4,
127631,Respiratory Syncytial Virus Bronchitis,4,
127632,Respiratory Obstruction due to Inhaled Food,4,
127633,Respiratory Obstruction,4,
127634,Respiratory Murmur,4,
127636,Respiratory Failure without Hypercapnia,4,
127637,Respiratory Failure,4,
127638,Respiratory distress syndrome in the newborn,4,
127639,Respiratory Distress,4,
127640,Respiratory Crackles,4,
127641,Respiratory Condition of Fetus or Newborn,4,
127642,Respiratory Complication,4,
127643,Respiratory Alkalosis,4,
127644,Respiratory Acidosis,4,
127645,Resorption of Mandible,4,
127646,Resolving Infantile Idiopathic Scoliosis,4,
127647,Resistant Ovary Syndrome,4,
127648,Residual Stage of Open Angle Glaucoma,4,
127649,Residual Stage of Corticosteroid-Induced Glaucoma,4,
127650,Residual Stage Angle-Closure Glaucoma,4,
127651,Residual Schizophrenia,4,
127652,Residual Ovary Syndrome,4,
127653,Residual Infantile Autism,4,
127654,Residual Hemorrhoidal Skin Tags,4,
127655,Residual Foreign Body in Soft Tissue,4,
127656,Residual Disintegrative Psychoses,4,
127657,Residual Cyst,4,
127658,Residence Remote from Medical Care,4,
127659,Reset Hypothalamic Osmostat,4,
127660,Reserpine Poisoning,4,
127662,Requires rabies vaccination course,4,
127663,Need for Prophylactic Vaccination and Inoculation Against Poliomyelitis,4,
127664,Requires A Yellow Fever Vaccination,4,
127665,Need for Vaccination for Cholera,4,
127666,Requires A Booster Tetanus,4,
127667,Repetitive Strain Injury,4,
127668,Repetitive Rocking Movements,4,
127669,Repetitive Intrusions of Sleep,4,
127671,Renon-Delille Syndrome,4,
127672,Reniform Pelvis,4,
127673,Renal Vasculitis,4,
127674,Renal Tubular Necrosis Following Molar and/or Ectopic Pregnancy,4,
127675,Renal Tubular Defect,4,
127676,Renal Tubular Acidosis,4,
127677,Renal Sclerosis with Hypertension,4,
127679,Renal Retinopathy,4,
127680,Renal Phosphaturia,4,
127681,Renal Pain,4,
127682,Renal Osteodystrophy,4,
127683,Renal Mass,4,
127685,Renal Hypoplasia,4,
127686,"Renal Hypertension Complicating Pregnancy, Childbirth and the Puerperium with Postnatal Complication",4,
127687,"Renal Hypertension Complicating Pregnancy, Childbirth and the Puerperium - Not Delivered",4,
127688,"Renal Hypertension Complicating Pregnancy, Childbirth and the Puerperium - Delivered with Postnatal Complication",4,
127689,"Renal Hypertension Complicating Pregnancy, Childbirth and the Puerperium - Delivered",4,
127691,Renal Hypertension,4,
127692,Renal Haemosiderosis,4,
127693,Renal Glycosuria,4,
127694,"Renal Glycinuria, de Vries Type",4,
127695,"Renal Glucosuria, Type O",4,
127696,"Renal Glucosuria, Type B",4,
127697,"Renal Glucosuria, Type A",4,
127698,Renal Glomerular Disease,4,
127699,Renal Function Tests Abnormal,4,
127700,Renal Fibrosis,4,
127701,Renal Failure Following Molar and/or Ectopic Pregnancy,4,
127702,Renal failure following abortive pregnancy,4,
127703,Renal Dysplasia and Retinal Aplasia,4,
127704,Renal Dwarfism,4,
127705,Renal Disease in Pregnancy and/or Puerperium without Hypertension,4,
127706,Renal Diabetes,4,
127707,Renal Colic,4,
127708,Renal carbuncle,4,
127709,Renal Artery Stenosis of Unknown Cause,4,
127710,Renal Artery Occlusion,4,
127711,Renal Artery Haemorrhage,4,
127712,Renal Artery Embolism,4,
127713,Renal Arterial Hypertension,4,
127714,Renal and Perinephric Abscess,4,
127715,Renal Agenesis and Dysgenesis,4,
127716,Renal Abscess,4,
127718,Remittent-Progressive Multiple Sclerosis,4,
127719,Remittent Fever,4,
127720,REM Sleep Behavior Disorder,4,
127721,Relaxation of Diaphragm,4,
127722,Relative Scotoma,4,
127723,Relative Polycythemia,4,
127724,Relative Anaemia,4,
127725,Relapsing Viral Hepatitis,4,
127726,Relapsing Type B Viral Hepatitis,4,
127727,Relapsing Type A Viral Hepatitis,4,
127728,Relapsing Pancreatitis,4,
127729,Relapsing Pancreatic Necrosis,4,
127730,Relapsing Fever of Western United States,4,
127731,Relapsing Fever of Western North America,4,
127732,Relapsing Fever of the Caucasus,4,
127733,"Relapsing Fever of Southern U.S., Mexico, Central and/or South America",4,
127734,Relapsing Fever of North Africa,4,
127735,Relapsing Fever of Iran and/or Central Asia,4,
127736,Relapsing Fever of Iberian Peninsula and/or Northwest Africa,4,
127737,Relapsing Fever of Central and/or South America,4,
127738,Relapsing Fever of Central and/or South Africa,4,
127739,Relapsing Fever of Asia and/or Africa,4,
127740,Relapsing Fever,4,
127741,Relapsing Febrile Nodular Nonsuppurative Panniculitis,4,
127742,Relapsing Appendicitis,4,
127743,Reiter's Urethritis,4,
127744,Regurgitation,4,
127745,Regurgitant Esophagitis,4,
127746,Regular Astigmatism,4,
127748,Regional Enteritis of the Jejunum,4,
127750,REFUSAL OF TREATMENT BY PATIENT,10,
127751,Refractory Megaloblastic Anemia,4,
127752,Refractory Angina,4,
127753,Refractory Anaemia without Sideroblasts,4,
127754,Refractory Anemia with Sideroblasts,4,
127755,Refractory Anemia with Excess of Blasts with Transformation,4,
127756,Refractive Polyopia,4,
127757,Refractive Amblyopia,4,
127758,Reflux,4,
127759,Reflex Sympathetic Dystrophy of Lower Extremity,4,
127760,Reflex Hallucination,4,
127761,Reflex Bradycardia,4,
127762,Refetoff Syndrome,4,
127764,Referred Otalgia,4,
127766,Redundant Prepuce and Phimosis,4,
127767,Reduction Deformity of Upper Limb,4,
127768,Reduction Deformity of Unspecified Limb,4,
127769,Reduction Deformity of Lower Limb,4,
127770,Reduction Deformity of Leg,4,
127771,Reduction Deformity of Arm,4,
127772,Reduction Deformities of Brain,4,
127773,Reducing-Body Myopathy,4,
127774,Red-Green Color Blindness,4,
127775,Reduced Libido,4,
127776,Reduced Intensity of First Heart Sound (S1),4,
127777,Red Eye,4,
127778,Red color,4,
127782,Recurrent Vestibulopathy,4,
127783,Recurrent Urinary Tract Infection,4,
127784,Recurrent Upper Respiratory Tract Infection,4,
127785,Recurrent Transient Tic Disorder,4,
127786,Recurrent Thrombus,4,
127787,Recurrent Rheumatic Heart Disease,4,
127788,Recurrent Pyogenic Cholangitis,4,
127789,Recurrent Pterygium,4,
127790,Recurrent Pancreatitis,4,
127791,"Recurrent Manic Episodes, Severe, with Psychosis",4,
127793,"Recurrent Manic Episodes, Moderate",4,
127794,"Recurrent Manic Episodes, Mild",4,
127795,"Recurrent Manic Episodes, in Full Remission",4,
127798,"Recurrent Major Depressive Episodes, Moderate",4,
127799,"Recurrent Major Depressive Episodes, Mild",4,
127800,"Recurrent Major Depressive Episodes, in Full Remission",4,
127801,Recurrent Major Depressive Episodes,4,
127803,Recurrent Major Depressive Disorder with Postpartum Onset,4,
127804,Recurrent Major Depressive Disorder with Melancholic Features,4,
127805,Recurrent Major Depressive Disorder with Catatonic Features,4,
127806,Recurrent Major Depressive Disorder with Atypical Features,4,
127807,Recurrent Major Depression in Partial Remission,4,
127808,Recurrent Major Depression in Complete Remission,4,
127810,Recurrent Subluxation of Shoulder,4,
127813,"Recurrent Joint Dislocation, of the Forearm",4,
127814,Recurrent Iridocyclitis,4,
127815,Recurrent Intestinal Obstruction,4,
127816,Recurrent Idiopathic Thrombophlebitis,4,
127817,Recurrent Herpes Simplex,4,
127818,Recurrent Hernia of Anterior Abdominal Wall with Obstruction,4,
127819,Recurrent Hernia of Anterior Abdominal Wall with Gangrene,4,
127820,Recurrent Hernia of Anterior Abdominal Wall,4,
127821,Falls Frequently,4,
127822,Recurrent Erosion of Cornea,4,
127825,Recurrent Dislocation of Shoulder Region,4,
127826,Recurrent Dislocation of Radial Head,4,
127828,Recurrent Dislocation of Multiple Sites,4,
127830,Recurrent Dislocation of Hand,4,
127831,Recurrent Dislocation of Forearm,4,
127832,Recurrent Dislocation of Ankle and/or Foot,4,
127833,Recurrent Disease,4,
127834,Recurrent Depression,4,
127835,Recurrent Cutaneous Leishmaniasis,4,
127836,Recurrent Conversion Disorder,4,
127837,Recurrent Cholesteatoma of Postmastoidectomy Cavity,4,
127838,Recurrent Cholangitis,4,
127839,Recurrent Brief Depressive Disorder,4,
127840,Recurrent Appendicitis,4,
127841,Recurrent Aphthous Ulcer,4,
127843,Recurrent Acute Abdominal Pain,4,
127844,Rectum to Skin Fistula,4,
127846,Rectovulval Fistula,4,
127847,Rectovaginal fistula,4,
127848,Rectocele Affecting Pregnancy,4,
127849,Rectal Tenesmus,4,
127850,Rectal Prolapse,4,
127851,Rectal Polyp,4,
127852,Rectal pain,4,
127853,Rectal Myiasis,4,
127854,Rectal Hemorrhage,4,
127855,Rectal Fistula,4,
127856,Rectal Cellulitis,4,
127857,Rectal Abscess,4,
127858,Recruitment,4,
127859,Recessive Dystrophic Epidermolysis Bullosa,4,
127860,Recessive Congenital Ichthyosiform Erythroderma,4,
127861,Recession of Chamber Angle,4,
127862,Receptor-Positive Androgen Resistance Syndrome,4,
127863,Receptive Dysphasia,4,
127864,Recent Total Retinal Detachment,4,
127865,Recent Subtotal Retinal Detachment,4,
127866,"rebound tenderness, abdomen",4,
127867,Rebound Nystagmus,4,
127868,Rebound Mood Swings,4,
127869,Rebound Hypertension,4,
127870,Reattached Hand Complication,4,
127871,Reattached Foot Complication,4,
127872,Reattached Foot and Toe(s) Complication,4,
127873,Reattached Finger(s) Complication,4,
127874,Complications of Reattached Extremity,4,
127875,Rear Seat Passenger in Vehicular and/or Traffic Accident,4,
127876,Reading Seizure,4,
127877,Reactive Psychoses,4,
127878,Reactive Perforating Collagenosis,4,
127879,Reactive Monocytosis,4,
127880,Reactive Mastocytosis,4,
127881,Reactive Immunoproliferative Disease,4,
127882,Reactive Hypoglycemia,4,
127883,Reactive Depressive Psychosis,4,
127884,Reactive Depression (Situational),4,
127885,Reactive Confusion,4,
127886,"Reactive Attachment Disorder of Infancy or Early Childhood, Inhibited Type",4,
127887,"Reactive Attachment Disorder of Infancy or Early Childhood, Disinhibited Type",4,
127888,Reactive Attachment Disorder of Infancy or Early Childhood,4,
127889,Reactive Attachment Disorder of Infancy,4,
127890,Reactive Attachment Disorder of Early Childhood,4,
127891,Reactive Attachment Disorder,4,
127893,Reactivation Tuberculosis,4,
127894,Reaction to Spinal Puncture,4,
127895,Reaction to Spinal or Lumbar Puncture,4,
127896,Reaction to Lumbar Puncture,4,
127897,Raynaud's Syndrome,4,
127899,Raynaud's Disease,4,
127900,Raymond-Cestan Syndrome,4,
127901,Raw-Milk Associated Diarrhea,4,
127902,Rat Bite Fever,4,
127903,Rat Bite,4,
127904,Raspberry Tongue,4,
127905,Rasmussen Syndrome,4,
127906,Rash of Secondary Syphilis,4,
127907,Rapidly Progressive Periodontitis,4,
127908,Rapidly Progressive Nephritic Syndrome,4,
127909,Rapid Fatigue of Gait,4,
127910,Rape,4,
127911,Ranula,4,
127912,Range of Joint Movement Increased,4,
127914,Ramifying Pericementitis Fibrosa Syndrome,4,
127915,Raised Urine VMA,4,
127916,Raised TSH Level,4,
127917,Elevated Prostate Specific Antigen (PSA),4,
127918,Elevated Jugular Venous Pressure,4,
127919,Raised Intraocular Pressure,4,
127920,Elevated Intracranial Pressure,2,
127925,Railway Accident,4,
127926,Radioulnar Synostosis,4,
127927,Radiotherapy-Induced Hypopituitarism,4,
127930,Radiographic Contrast Agent Nephropathy,4,
127931,Radiculitis,4,
127932,Radicular Syndrome of Lower Limbs,4,
127933,Radicular Pain,4,
127934,Radicular Cyst,4,
127935,Radiation-Induced Myelopathy,4,
127937,Radiation Proctitis,4,
127938,Radiation Nephritis,4,
127939,Radiation Kyphosis,4,
127940,Radiation Injury of Peripheral Nerve,4,
127941,Radiation Injury,4,
127942,Radiation Hepatitis,4,
127943,Radiation Gastroenteritis,4,
127944,Radiation Enterocolitis,4,
127945,Adverse Effect of Radiation,4,
127946,Radiation Chimera,4,
127947,Radiation Alopecia,4,
127948,Radiating Pain,4,
127949,Radiating Chest Pain,4,
127950,Radial Styloid Tenosynovitis,4,
127951,Radial Neuropathy,4,
127953,Radial Nerve Compression,4,
127954,Racket Nail,4,
127955,Rachitic Rosary,4,
127956,Rachitic Dwarf,4,
127957,Rachischisis,4,
127959,Negri Body,4,
127960,Rabies Vaccine Adverse Reaction,4,
127961,Rabies Contact,4,
127962,RABIES,4,
127963,R.I.N.D. Syndrome,4,
127964,Quinine Overdose,4,
127965,Quinidine Overdose,4,
127966,Quinalbarbitone Overdose,4,
127967,Queyrat's Erythroplasia,4,
127968,Quervain's Fracture,4,
127969,Queensland Tick Typhus,4,
127970,Quaternary Ammonium Derivative Poisoning,4,
127971,Quartan Malaria,4,
127972,Quaranfil Fever,4,
127973,Quantitative Abnormality of Granulocytes,4,
127974,Qualitative Platelet Disorder,4,
127975,Qualitative Platelet Defects,4,
127976,Qualitative Abnormality of Granulocyte,4,
127977,Quadriplegic Spinal Paralysis,4,
127978,Quadricuspid Cardiac Valve,4,
127979,Quadrantanopia,4,
127980,Qi-Gong Psychotic Reaction,4,
127981,Q Fever,4,
127982,Pyuria,4,
127983,Pyrophosphate Arthritis,4,
127984,Pyromania,4,
127985,Pyrogenic Shock,4,
127986,Pyrimethamine Overdose,4,
127987,Pyridoxine-Responsive Sideroblastic Anaemia,4,
127988,Pyridoxine Toxicity,4,
127989,Pyridoxine Dependency Syndrome,4,
127990,Fever of unknown origin,4,
127991,Pyrazole Derivative Poisoning,4,
127992,Pyrabital Overdose,4,
127993,Pyoureter,4,
127994,Pyostomatitis Vegetans,4,
127995,Pyosalpinx,4,
127996,Pyorrhea,4,
127997,Pyopneumothorax,4,
127998,Pyopericardium,4,
127999,Pyonychia,4,
128000,Pyonephrosis,4,
128001,Pyometra,4,
128002,Pyogenic Pericarditis,4,
128003,Pyogenic Hepatic Abscess,4,
128004,Pyogenic Granuloma of Skin,4,
128005,Pyogenic Granuloma of Oral Mucosa,4,
128006,Pyogenic Granuloma,4,
128007,"Pyogenic Arthritis, Site Unspecified",4,
128008,Pyogenic Arthritis of the Upper Arm,4,
128009,Pyogenic Arthritis of the Pelvic Region and Thigh,4,
128010,Pyogenic Arthritis of the Lower Leg,4,
128011,Pyogenic Arthritis of the Ankle and/or Foot,4,
128012,Pyogenic Arthritis of Shoulder Region,4,
128013,Pyogenic Arthritis of Pelvic Region,4,
128014,Pyogenic Arthritis of Multiple Sites,4,
